,video_id,frame_id,class,image_path,bbox_b,bbox_l,bbox_r,bbox_t
6642,0019,530,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000530.png,"373.0,373.0,373.0,258.757346,241.855048,235.752746,332.614794","761.280936,838.116623,194.64781499999998,772.200475,1178.490922,911.4085789999999,1060.6665480000001","845.280934,939.7832880000001,283.314484,821.200477,1236.157588,933.0752470000001,1125.999879","163.99663999999999,152.53153600000002,165.298591,171.756074,149.420739,164.61811699999998,162.346688"
6391,0019,279,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000279.png,"346.92746800000003,341.346787,332.02816,357.578081,356.993298,249.17492000000001,325.849432,302.737975,287.740682,278.070196,290.962921,247.58081800000002","791.1071509999999,295.468842,171.095223,1092.634198,1009.5099630000001,641.733743,773.070362,724.201643,700.763414,771.660347,733.31963,791.563928","858.054054,364.287732,243.58378900000002,1189.276369,1093.159413,672.60108,840.7231029999999,767.215146,738.756242,833.993778,770.593527,840.373735","167.810669,168.02948999999998,169.843642,153.98301999999998,157.97231599999998,168.352992,179.48858700000002,177.745824,178.58766200000002,171.840156,183.32717,161.359367"
2483,0007,624,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0007/000624.png,198.805769,765.6085429999999,774.941876,166.987446
7016,0019,904,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000904.png,300.01401699999997,188.942583,267.442581,192.18365
5433,0016,14,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0016/000014.png,"299.740985,291.644407,263.315064,237.45484,234.472984,227.506275,226.36257400000002,225.204121","817.5161559999999,860.992351,523.498784,291.638885,329.114832,213.36962200000002,243.74461000000002,284.25244100000003","880.516157,917.992352,572.498784,321.638886,362.11483,239.03628700000002,268.74460899999997,301.585774","155.03376599999999,164.884648,157.786047,156.63369,161.28628500000002,155.460309,155.484978,160.970168"
6284,0019,172,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000172.png,"297.69354500000003,267.408553,281.960832,267.804388,265.07441800000004,219.751229,215.282211","864.164288,574.343698,278.324638,453.58730199999997,753.7910820000001,556.6261559999999,539.997077","929.4976230000001,619.67703,319.991304,495.58730099999997,802.7910820000001,573.959489,553.330411","140.750242,158.92661299999997,160.877803,160.625394,141.964067,165.390603,163.823408"
5624,0016,205,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0016/000205.png,"243.05041,197.205224,235.807837,232.31647599999997,325.912967,197.351268","25.456295,181.897104,34.356939000000004,0.0,1176.1682210000001,416.00784300000004","70.883711,197.7364,78.669285,42.977431,1223.0,429.8771","146.064202,149.626564,146.403737,141.95766899999998,147.306172,160.271205"
671,0002,70,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0002/000070.png,198.371769,551.45255,559.119217,170.832447
6753,0019,641,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000641.png,"265.36007,257.497011,253.336667,258.16001,340.872954,308.668274,373.0,373.0,259.42945,325.661606","598.430615,671.934402,281.293842,647.661522,852.289594,1166.045736,40.440428999999995,0.0,760.308698,985.405393","637.3802519999999,716.095831,320.443841,676.4909700000001,938.0004470000001,1230.796221,169.079777,120.657195,806.988737,1063.2526050000001","163.259251,152.428351,165.488609,163.883242,140.385635,133.505255,168.686711,164.163923,149.238378,152.76596999999998"
5484,0016,65,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0016/000065.png,"360.029621,199.067497,196.500666,244.49583700000002,242.183561,247.97992000000002,271.927459,262.608783,267.080159,262.689968,255.716992,251.91381800000002","1047.99775,192.43991599999998,268.992929,312.517373,343.71772400000003,360.809845,483.047007,527.789531,337.775933,385.412283,417.884112,329.56766600000003","1153.1890779999999,210.053713,284.380298,340.268326,395.66195,423.951923,535.3666,568.251791,383.798226,424.777041,457.98068499999994,367.816628","151.26533600000002,152.27773100000002,154.62201399999998,157.306826,158.436686,157.68223799999998,155.087214,159.019051,159.080836,158.856595,163.68785,159.052747"
6686,0019,574,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000574.png,"359.849518,355.062042,346.04598599999997,265.776339,238.85514700000002,275.922592,277.668183,255.37941400000003,233.17266099999998,231.145707","790.769775,876.14892,181.215838,479.814104,717.16595,958.473932,1149.8263259999999,988.36769,504.273004,470.05912699999993","860.769778,956.8155849999999,262.21583799999996,548.299932,747.832618,1009.807264,1213.826325,1022.7010240000001,518.606337,493.05912699999993","160.785976,149.86467,161.99643999999998,164.042679,160.963953,154.822627,140.915221,149.088065,172.044188,169.292458"
6239,0019,127,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000127.png,"265.289273,373.0,234.28852799999999,240.528933,225.09321,215.401221,206.041368","323.367925,0.0,619.0617530000001,502.767807,557.328777,627.417688,614.978186","362.2198,152.138105,648.8316599999999,525.996612,576.473271,644.663866,626.3532280000001","156.892048,151.603686,172.432187,168.864146,166.40333600000002,163.820564,168.058381"
1168,0004,190,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0004/000190.png,221.695946,441.432756,450.09942300000006,176.75321399999999
5207,0015,164,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0015/000164.png,"268.594352,273.194957","712.26095,717.587841","761.26095,767.9211740000001","160.822846,166.62469099999998"
4595,0012,76,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0012/000076.png,208.926919,435.56043099999994,447.56043200000005,177.88018200000002
5201,0015,158,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0015/000158.png,"270.07378700000004,275.831319","670.2570969999999,662.621593","734.652752,720.6215940000001","161.381006,168.53292"
4658,0013,61,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0013/000061.png,"276.6195,226.25996","219.015267,737.1689759999999","262.266177,752.796028","162.181667,163.28391299999998"
6880,0019,768,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000768.png,"373.0,324.27817000000005","896.5816140000001,445.54957699999994","1195.162681,526.882908","119.617985,146.613003"
6562,0019,450,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000450.png,"236.732461,235.98047400000002,240.74786600000002","657.878126,675.652369,454.41292599999997","685.21146,703.985702,486.07959500000004","162.023292,158.59245900000002,160.715574"
6931,0019,819,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000819.png,286.956388,1013.623642,1068.528546,144.636477
5642,0017,14,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0017/000014.png,"368.84907000000004,369.0,317.608531,327.406825,206.734845,194.681095,194.906642,194.590859","651.678894,595.956529,283.48064500000004,267.873622,505.873542,518.572052,544.162514,574.250051","723.012229,673.289864,353.81397599999997,337.873615,523.873541,535.572052,559.162514,588.583384","141.148469,141.820602,140.829353,125.092027,145.22051000000002,135.69885,142.983605,145.064721"
6326,0019,214,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000214.png,"373.0,352.934947,271.809829,273.719575,234.68699700000002,213.600289,233.054859,217.49844500000003,237.039239,224.567137","1026.686102,1067.123067,489.231938,460.603199,596.785164,609.8345059999999,659.331223,718.011484,445.763496,688.257367","1237.0,1178.014226,521.898604,500.603198,627.451831,633.1678400000001,677.331222,739.011483,467.76349400000004,706.924034","104.207739,95.149427,159.898617,165.887484,158.495383,158.467164,159.480141,154.27662800000002,162.613832,160.28957"
4202,0011,56,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0011/000056.png,"285.011745,223.23379599999998","1231.950135,1238.429285","1241.0,1241.0","172.386597,162.90194499999998"
6225,0019,113,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000113.png,"328.491223,244.99686200000002,281.379704,225.76432999999997,235.873848,220.14070499999997,218.589693","975.7713259999999,422.37640300000004,401.791866,677.860045,524.333648,575.2021070000001,634.167883","1053.247713,448.00650099999996,438.13723899999997,698.845913,542.667322,594.005012,647.288405","164.438195,170.814646,175.72207,180.829848,178.858409,175.12756299999998,174.517149"
5620,0016,201,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0016/000201.png,"246.83814700000002,197.15231799999998,233.628201,229.851821,196.541866","0.0,183.103361,56.602964,0.0,417.559054","53.695820999999995,198.775917,94.997374,60.118010999999996,431.597479","146.136084,149.581927,147.20047399999999,142.475707,160.085217"
6468,0019,356,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000356.png,"373.0,337.85244900000004,330.62395499999997,302.478026,291.711024,278.469232,305.25262799999996,262.531241,288.299827","627.204699,579.8114429999999,446.395425,346.866151,573.780659,427.7763,458.377092,476.92735700000003,521.478254","700.538034,682.692379,512.062094,398.199486,623.780657,468.77630199999993,517.0437599999999,544.967557,574.478252","153.466477,165.33812700000001,165.24561699999998,166.49663600000002,159.509736,159.22786399999998,171.044836,158.005286,161.105102"
6171,0019,59,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000059.png,"357.50527,245.36510099999998","1055.9077359999999,786.961703","1160.501293,820.412797","141.527852,155.45361"
5111,0015,68,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0015/000068.png,"244.30950099999998,261.88791299999997,252.18905,255.32634500000003,261.029443,272.16975299999996,257.493687","622.6070440000001,390.553963,134.807575,115.103995,65.701052,5.815233999999999,177.07728400000002","677.2737139999999,441.22063099999997,159.14090900000002,147.103996,108.03438500000001,52.815233,209.74395099999998","152.259491,154.557433,177.379675,182.262068,183.562332,174.887713,163.439681"
504,0001,350,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0001/000350.png,216.055209,699.679158,718.012493,166.85655500000001
5086,0015,43,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0015/000043.png,"202.95941000000002,207.560272,207.114946","510.830687,424.67927199999997,425.06439900000004","537.374138,453.274635,442.889868","162.317178,164.07103899999998,165.755643"
4540,0012,21,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0012/000021.png,211.504431,578.093876,588.768359,180.424304
6655,0019,543,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000543.png,"373.0,373.0,373.0,257.449495,248.13180699999998,264.116336,247.313637,239.533344,373.0","764.802448,868.100018,181.347092,706.9185669999999,746.0488690000001,1181.621673,1145.6401150000002,901.5463789999999,1134.273527","854.699206,980.88535,271.982682,743.009777,776.3148940000001,1237.0,1201.906117,935.6719410000001,1237.0","162.982031,150.331583,167.23441,168.246933,169.424586,152.73906499999998,145.496984,160.39439099999998,157.051323"
4626,0013,29,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0013/000029.png,"343.2234,223.348515","1131.623464,420.96759699999996","1241.0,435.698","139.655608,177.66992199999999"
5558,0016,139,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0016/000139.png,"196.363939,238.885752,211.79614300000003,209.40728700000003,302.906319,292.185994,308.199396,369.0,369.0,360.447575,326.804839","181.55354599999998,93.629712,236.078004,204.617022,660.200755,694.4736740000001,743.72769,1054.841083,1084.8966679999999,1116.651958,745.94637","199.048708,136.309722,261.175486,227.018421,705.5767440000001,753.7499429999999,862.8208970000001,1223.0,1223.0,1223.0,822.013724","148.93743600000002,147.75848,154.81679599999998,151.630322,153.177157,150.581925,143.313555,145.660718,148.10566599999999,160.72850400000002,146.575107"
4582,0012,63,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0012/000063.png,210.399158,465.475125,479.98579800000005,179.15430600000002
4987,0014,50,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0014/000050.png,"233.86891,232.83207799999997","562.651222,576.2512389999999","597.984556,606.584572","159.581812,161.061955"
6520,0019,408,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000408.png,"256.607489,220.578127,220.878117,226.03833999999998","740.458871,539.2998349999999,552.798212,409.45586000000003","786.4588719999999,555.299836,575.798213,431.122526","148.306864,171.054801,169.247098,170.823119"
6847,0019,735,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000735.png,"224.14856600000002,228.662681,373.0,299.293707,328.494267,313.415775,372.603588,236.709623,228.85665600000002","599.724064,618.0056900000001,0.0,99.99938399999999,191.063788,789.1737009999999,1024.2847960000001,363.362683,515.6398889999999","618.482143,645.417883,135.037134,153.634131,261.398777,861.6593230000001,1141.0212609999999,391.775187,536.299955","167.09577,165.09456200000002,160.01052099999998,173.695516,165.031749,150.939001,131.24040300000001,170.98566599999998,165.092387"
5204,0015,161,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0015/000161.png,"269.331949,274.773423","691.349187,693.04294","756.738595,738.499977","161.100113,167.771559"
4707,0013,110,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0013/000110.png,"271.51138599999996,234.129969,237.576072,233.71712200000002","1102.270076,474.39395599999995,117.612348,140.905347","1148.270078,497.727289,154.612346,166.905346","156.37110800000002,174.389696,150.523763,161.94246299999998"
4567,0012,48,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0012/000048.png,211.34687999999997,505.370466,520.370466,180.178189
5735,0017,107,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0017/000107.png,"369.0,284.363382,280.96078900000003,261.87470099999996","1068.662003,616.687516,683.927729,781.382029","1168.759106,674.004777,737.629338,829.558458","138.384697,130.915681,147.081345,149.907291"
7144,0019,1032,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/001032.png,373.0,502.02192,608.3552559999999,186.551251
6477,0019,365,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000365.png,"373.0,351.485778,347.81406,314.759366,298.370019,317.855639,269.72163900000004,298.41018199999996,214.312273,214.88706800000003","476.021495,473.76392000000004,340.795343,245.27385,470.392355,347.910956,415.706024,436.928142,654.1662980000001,556.7171549999999","567.097988,581.014366,400.732104,299.941311,560.429646,406.570242,445.836655,490.276562,673.4350900000001,573.0448769999999","156.179573,167.601369,170.855694,171.996824,160.23242199999999,176.903529,160.847738,164.465592,161.882686,167.99756499999998"
4948,0014,11,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0014/000011.png,"218.03681,216.26928900000001","934.3204310000001,944.030909","961.808511,962.562938","155.14818200000002,154.63655"
6796,0019,684,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000684.png,"227.202082,228.43876699999998,243.11012599999998,322.200381,307.61501,237.54917700000001,286.640738,320.99300800000003","570.412625,605.193808,427.67655,521.327863,1164.515458,552.7701059999999,574.632876,991.6167720000001","593.822254,626.32116,447.009884,615.9945309999999,1234.515458,587.770107,630.632875,1061.616767","163.942725,161.622587,166.048179,150.143239,133.231125,162.36328400000002,166.25399,132.266213"
2524,0007,665,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0007/000665.png,239.37627400000002,1112.124158,1146.456621,147.98429199999998
6734,0019,622,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000622.png,"293.672357,285.075082,272.010062,232.892571,262.362032,348.08575,308.25095699999997,323.055198,326.507315,275.109324","663.555641,719.813341,217.091991,600.675486,694.079554,1022.557575,1168.033927,216.553558,193.467834,921.407581","720.5556389999999,776.813342,257.99417,623.675487,728.079555,1151.2242390000001,1234.367262,282.22022599999997,238.467833,983.7409140000001","156.398746,147.210385,164.355496,162.01693799999998,156.254417,130.158163,132.852627,167.729533,164.87946200000002,137.329459"
806,0002,205,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0002/000205.png,273.579424,293.069869,326.589931,171.673776
6400,0019,288,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000288.png,"373.0,373.0,235.20217999999997,334.319163,302.586907,280.06969399999997,266.23174,283.955144,240.11596699999998","846.4767730000001,83.44544499999999,597.2316549999999,831.629005,739.356781,714.971887,792.322941,757.4346360000001,790.145658","935.7267730000001,213.778785,639.2316549999999,878.629006,788.3567830000001,758.971886,866.327991,794.434634,845.9448259999999","148.976539,146.215972,145.403965,157.498664,155.223903,155.196665,147.16486899999998,161.715661,145.191532"
5482,0016,63,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0016/000063.png,"352.187121,198.401523,196.318071,243.943102,241.166189,246.690586,269.647653,261.14721299999997,264.85981499999997,261.179847,254.473242,249.989402","1014.334692,189.811666,270.374567,304.282027,346.922566,355.611765,472.492207,519.948476,329.322972,375.542612,407.690863,308.36415","1122.279845,207.278708,287.269941,333.890361,379.850919,417.75552700000003,517.384787,555.627002,373.479677,415.884879,447.216878,365.393852","150.91568700000002,151.689973,154.765197,157.78811399999998,158.631477,157.473422,154.994337,159.235704,158.677895,159.024685,163.850044,158.51429299999998"
6820,0019,708,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000708.png,"219.41007599999998,217.291537,321.16590099999996,310.85239,247.31171600000002,287.347219,276.37273500000003,291.97551200000004,212.29264799999999","581.65948,600.303519,373.69694599999997,1163.570228,402.031903,363.827161,822.089237,1056.464085,494.53289","601.992814,619.636852,427.03028200000006,1228.903562,435.031903,431.493829,874.422573,1149.797416,509.53289","165.727935,161.390654,157.733564,133.25428200000002,167.249626,174.938861,144.725746,131.178768,164.647213"
4689,0013,92,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0013/000092.png,"233.50383599999998,226.542131","957.4561560000001,895.0895949999999","983.122823,918.0895960000001","164.966322,164.536605"
746,0002,145,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0002/000145.png,262.77371800000003,326.33361099999996,356.970325,170.251746
6450,0019,338,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000338.png,"373.0,259.206046,354.875121,333.847189,304.544582,295.21583799999996,275.116309,313.731424,261.043539,292.363615","874.5492380000001,362.767571,813.776653,637.911472,496.176447,713.671282,577.964352,653.094098,632.905784,652.626752","987.54924,402.76757000000003,884.776651,702.161471,553.176448,775.0046169999999,626.297686,703.0940969999999,680.905783,734.486988","149.705004,156.881326,162.623109,161.220246,163.05150600000002,156.889979,157.805427,169.875651,153.573621,160.132028"
296,0001,142,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0001/000142.png,"226.50909700000003,224.658011","789.151893,799.707898","809.485226,825.707897","153.922005,151.575399"
6279,0019,167,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000167.png,"278.016305,255.04760299999998,257.560005,246.991696,243.77932,210.37174100000001","853.2440140000001,569.104127,379.460561,502.181026,740.499964,547.462742","906.13425,612.383288,414.392265,534.917004,779.304195,562.364941","141.935453,158.488644,158.06186,157.968424,143.919851,161.149529"
5469,0016,50,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0016/000050.png,"315.760598,237.13448799999998,234.94744100000003,239.441933,261.405838,252.683468,255.18793599999998,251.255779,247.121186,240.85545","816.845557,265.513607,313.631158,354.807018,405.01012000000003,457.318583,278.65075,324.543827,355.320766,296.176353","882.512225,318.743289,363.624071,382.80701899999997,460.343454,498.98524800000007,311.31741600000004,350.54382799999996,390.320767,325.509686","153.499258,157.112146,157.763701,157.764052,157.30533400000002,160.493506,159.044944,158.873487,164.81498100000002,158.016144"
1275,0004,297,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0004/000297.png,223.29244900000003,247.78874199999998,262.107365,184.402176
6190,0019,78,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000078.png,"270.92907599999995,224.99964599999998,226.95012000000003,210.244222","740.380735,441.848924,403.984321,513.913584","797.714069,463.51559100000003,422.650987,526.2469179999999","158.1123,168.92168999999998,172.994631,169.571929"
6664,0019,552,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000552.png,"373.0,373.0,368.587648,255.746027,243.927185,267.520943,252.22409,241.251058,221.16494","770.473035,860.3908650000001,198.844292,643.398481,722.3240040000001,1111.326552,1114.1721400000001,904.425597,548.465288","854.1397,967.7242039999999,274.844296,672.731814,753.657336,1191.659882,1190.505476,942.0922630000001,562.96529","161.588625,149.569332,165.490207,164.134315,165.11726000000002,150.972308,143.01183600000002,156.100598,174.678208"
792,0002,191,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0002/000191.png,272.513847,300.192377,337.248655,172.16621999999998
142,0000,142,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0000/000142.png,242.301417,785.120317,816.786983,159.88513799999998
4060,0010,208,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0010/000208.png,218.946314,350.181696,364.848362,179.461557
5579,0016,160,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0016/000160.png,"196.610775,217.22726400000002,214.680741,337.00928799999997,323.992543,344.773208,369.0","183.544528,194.196046,166.676663,836.264554,893.7814380000001,992.488517,1028.369288","198.544527,222.19604500000003,195.676664,911.9312189999999,950.448102,1079.8218470000002,1105.702626","149.12561399999998,153.31828000000002,149.506325,147.360151,148.132104,137.25041299999998,140.64394199999998"
4576,0012,57,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0012/000057.png,211.01065400000002,482.842804,496.148703,179.782012
6986,0019,874,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000874.png,222.853792,585.953399,612.953398,172.72695900000002
831,0002,230,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0002/000230.png,274.84273199999996,287.21008,330.876747,172.75821299999998
672,0002,71,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0002/000071.png,198.753858,548.18235,557.205832,170.629257
4895,0013,298,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0013/000298.png,"353.3502,217.276502,216.908461","846.3870109999999,546.6030400000001,530.9259","899.7203470000001,563.269707,546.9258990000001","156.545467,175.258959,172.46918300000002"
5581,0016,162,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0016/000162.png,"196.63716000000002,217.79493100000002,215.042329,343.075228,328.33076800000003,350.88388399999997,369.0","182.534867,191.326921,157.195315,859.713651,876.131135,1016.7826230000001,1050.80116","196.201534,220.326921,187.861982,915.380317,943.131137,1134.7826189999998,1165.801159","149.147821,153.138118,149.082129,148.485525,148.557273,136.943259,139.789104"
3193,0009,144,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0009/000144.png,214.29622400000002,1015.2700990000001,1034.936766,158.027532
4961,0014,24,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0014/000024.png,"221.300311,219.217978","977.020715,985.689358","1000.020715,1003.689358","154.978424,154.425277"
6350,0019,238,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000238.png,"373.0,373.0,256.519129,233.20704300000003,230.81164700000002,220.77266699999998,225.991012,254.35819500000002,234.18207599999997,220.505964,270.019064,243.725887","30.956044,0.0,636.6420049999999,449.154963,432.731679,720.387863,615.858846,678.494128,712.690714,752.844839,225.14127299999998,695.4388349999999","292.802137,209.860651,667.642004,475.488297,455.065011,745.387862,638.192179,706.8274610000001,739.1907150000001,775.17817,268.474607,720.105502","148.725741,166.79932,163.265995,169.046851,170.343017,163.334164,164.079245,164.623532,160.78900900000002,156.758574,169.34435200000001,169.125952"
5218,0015,175,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0015/000175.png,"266.348994,271.812314","799.977207,812.769709","846.5604460000001,859.1670369999999","159.61258700000002,165.786858"
6294,0019,182,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000182.png,"348.575539,298.49845600000003,335.24751299999997,346.647586,221.328764,221.622536,227.657147,223.22965499999998,223.920279","979.2194470000001,607.303089,331.162351,880.482769,493.581966,474.84239800000006,558.456202,582.531221,519.781935","1075.2194439999998,666.303091,402.495682,964.149439,509.915299,493.175731,575.4562030000001,601.197887,538.781935","130.227758,160.234942,155.459465,122.08496799999999,167.74584,171.19969,167.946646,166.03161599999999,167.49978000000002"
6650,0019,538,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000538.png,"373.0,373.0,373.0,260.10112799999996,250.047773,247.54587999999998,237.102711,364.37401","773.05958,859.9597460000001,177.140811,728.011902,743.503296,1130.655998,912.067512,1123.096092","846.392916,958.2930769999999,263.474146,775.0119,775.1699629999999,1197.656,934.7341779999999,1184.762761","166.307682,151.437366,166.220774,171.555071,171.38188200000002,149.013554,161.133957,158.340106"
5721,0017,93,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0017/000093.png,"327.002281,253.926577,251.38782700000002,242.673923","824.691236,588.359559,638.789756,714.484045","893.191491,628.381935,683.677498,752.3860099999999","147.31202199999998,128.331262,143.57683,148.459063"
4900,0013,303,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0013/000303.png,"374.0,224.95075099999997,223.93615899999998,207.29781699999998,208.853833","1104.145805,537.317677,522.109152,618.694521,630.6607730000001","1241.0,554.888193,539.09842,634.709557,647.627302","137.830096,177.599401,173.78356000000002,169.44890700000002,170.623"
6907,0019,795,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000795.png,226.916003,776.678623,801.576328,162.672972
6530,0019,418,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000418.png,"296.459492,224.70054700000003,224.556239,226.956123","951.173742,658.581451,674.1544849999999,525.629362","1015.8404109999999,674.581451,695.487818,549.296029","139.376603,173.201308,170.67679099999998,171.494205"
6175,0019,63,1,/projectnb/saenkog/shawnlin/object-tracking/dataset/data_tracking_image_2/training/image_02/0019/000063.png,"373.0,247.954404","1060.785084,781.82231","1237.0,817.23138","135.045903,151.204929"
